id,boe,puesto_antes,puesto_despues,puesto_normalizado_antes,puesto_normalizado_despues,plazas_antes,plazas_despues,campos_adicionales_modificados,clave_correspondencia,evidencia,candidatos_clave,confianza
100991,BOE-A-2025-22543,50371047,SERVICIO COMÚN DE TRAMITACIÓN.,50371047,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=24:codigo/plazas=50371047/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100992,BOE-A-2025-22543,50371024,SERVICIO COMÚN DE TRAMITACIÓN.,50371024,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=25:codigo/plazas=50371024/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100993,BOE-A-2025-22543,50371079,SERVICIO COMÚN DE TRAMITACIÓN.,50371079,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=26:codigo/plazas=50371079/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100994,BOE-A-2025-22543,50371080,SERVICIO COMÚN DE TRAMITACIÓN.,50371080,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=27:codigo/plazas=50371080/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100995,BOE-A-2025-22543,50371081,SERVICIO COMÚN DE TRAMITACIÓN.,50371081,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=28:codigo/plazas=50371081/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100996,BOE-A-2025-22543,50371089,SERVICIO COMÚN DE TRAMITACIÓN.,50371089,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=29:codigo/plazas=50371089/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100997,BOE-A-2025-22543,50371106,SERVICIO COMÚN DE TRAMITACIÓN.,50371106,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=30:codigo/plazas=50371106/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100998,BOE-A-2025-22543,50371107,SERVICIO COMÚN DE TRAMITACIÓN.,50371107,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=31:codigo/plazas=50371107/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
100999,BOE-A-2025-22543,50371108,SERVICIO COMÚN DE TRAMITACIÓN.,50371108,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=32:codigo/plazas=50371108/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101000,BOE-A-2025-22543,50371112,SERVICIO COMÚN DE TRAMITACIÓN.,50371112,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=33:codigo/plazas=50371112/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101001,BOE-A-2025-22543,50371113,SERVICIO COMÚN DE TRAMITACIÓN.,50371113,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=34:codigo/plazas=50371113/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101002,BOE-A-2025-22543,50371120,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,50371120,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=35:codigo/plazas=50371120/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101003,BOE-A-2025-22543,50371146,SERVICIO COMÚN DE TRAMITACIÓN.,50371146,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=36:codigo/plazas=50371146/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101004,BOE-A-2025-22543,50371155,SERVICIO COMÚN GENERAL.,50371155,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=37:codigo/plazas=50371155/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101005,BOE-A-2025-22543,50371169,SERVICIO COMÚN DE EJECUCIÓN.,50371169,SERVICIO COMÚN DE EJECUCIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=38:codigo/plazas=50371169/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101006,BOE-A-2025-22543,50371170,SERVICIO COMÚN DE EJECUCIÓN.,50371170,SERVICIO COMÚN DE EJECUCIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=39:codigo/plazas=50371170/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101007,BOE-A-2025-22543,50371178,OFICINA GENERAL DEL REGISTRO CIVIL DE CHICLANA DE LA FRONTERA.,50371178,OFICINA GENERAL DEL REGISTRO CIVIL DE CHICLANA DE LA FRONTERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=40:codigo/plazas=50371178/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101008,BOE-A-2025-22543,50371192,SERVICIO COMÚN DE TRAMITACIÓN.,50371192,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=41:codigo/plazas=50371192/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101009,BOE-A-2025-22543,50371193,SERVICIO COMÚN DE TRAMITACIÓN.,50371193,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=42:codigo/plazas=50371193/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101010,BOE-A-2025-22543,50371194,SERVICIO COMÚN DE TRAMITACIÓN.,50371194,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=43:codigo/plazas=50371194/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101011,BOE-A-2025-22543,50371195,SERVICIO COMÚN DE TRAMITACIÓN.,50371195,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=44:codigo/plazas=50371195/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101012,BOE-A-2025-22543,50371196,SERVICIO COMÚN DE TRAMITACIÓN.,50371196,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=45:codigo/plazas=50371196/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101013,BOE-A-2025-22543,50371197,SERVICIO COMÚN DE TRAMITACIÓN.,50371197,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=46:codigo/plazas=50371197/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101014,BOE-A-2025-22543,50371198,SERVICIO COMÚN DE TRAMITACIÓN.,50371198,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=47:codigo/plazas=50371198/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101015,BOE-A-2025-22543,50371215,SERVICIO COMÚN GENERAL.,50371215,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=48:codigo/plazas=50371215/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101016,BOE-A-2025-22543,50371216,SERVICIO COMÚN GENERAL.,50371216,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=49:codigo/plazas=50371216/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101017,BOE-A-2025-22543,50371226,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,50371226,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=50:codigo/plazas=50371226/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101018,BOE-A-2025-22543,50371227,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,50371227,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=51:codigo/plazas=50371227/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101019,BOE-A-2025-22543,50371250,SERVICIO COMÚN DE TRAMITACIÓN.,50371250,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=52:codigo/plazas=50371250/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101020,BOE-A-2025-22543,50371251,SERVICIO COMÚN DE TRAMITACIÓN.,50371251,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=53:codigo/plazas=50371251/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101021,BOE-A-2025-22543,50371252,SERVICIO COMÚN DE TRAMITACIÓN.,50371252,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=54:codigo/plazas=50371252/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101022,BOE-A-2025-22543,50371277,SERVICIO COMÚN DE TRAMITACIÓN.,50371277,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=55:codigo/plazas=50371277/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101023,BOE-A-2025-22543,50371278,SERVICIO COMÚN DE TRAMITACIÓN.,50371278,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=56:codigo/plazas=50371278/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101024,BOE-A-2025-22543,50371279,SERVICIO COMÚN DE TRAMITACIÓN.,50371279,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=57:codigo/plazas=50371279/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101025,BOE-A-2025-22543,50371302,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN FERNANDO.,50371302,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN FERNANDO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=58:codigo/plazas=50371302/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101026,BOE-A-2025-22543,50371312,SERVICIO COMÚN DE TRAMITACIÓN.,50371312,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=59:codigo/plazas=50371312/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101027,BOE-A-2025-22543,50371313,SERVICIO COMÚN DE TRAMITACIÓN.,50371313,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=60:codigo/plazas=50371313/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101028,BOE-A-2025-22543,50371314,SERVICIO COMÚN DE TRAMITACIÓN.,50371314,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=61:codigo/plazas=50371314/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101029,BOE-A-2025-22543,50371315,SERVICIO COMÚN DE TRAMITACIÓN.,50371315,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=62:codigo/plazas=50371315/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101030,BOE-A-2025-22543,50371316,SERVICIO COMÚN DE TRAMITACIÓN.,50371316,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=63:codigo/plazas=50371316/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101031,BOE-A-2025-22543,50371317,SERVICIO COMÚN DE TRAMITACIÓN.,50371317,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=64:codigo/plazas=50371317/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101032,BOE-A-2025-22543,50371318,SERVICIO COMÚN DE TRAMITACIÓN.,50371318,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=65:codigo/plazas=50371318/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101033,BOE-A-2025-22543,50371347,SERVICIO COMÚN DE TRAMITACIÓN.,50371347,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=66:codigo/plazas=50371347/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101034,BOE-A-2025-22543,50371348,SERVICIO COMÚN DE TRAMITACIÓN.,50371348,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=67:codigo/plazas=50371348/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101035,BOE-A-2025-22543,50371349,SERVICIO COMÚN DE TRAMITACIÓN.,50371349,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=68:codigo/plazas=50371349/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101036,BOE-A-2025-22543,50371383,OFICINA GENERAL DEL REGISTRO CIVIL DE UBRIQUE.,50371383,OFICINA GENERAL DEL REGISTRO CIVIL DE UBRIQUE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=69:codigo/plazas=50371383/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101037,BOE-A-2025-22543,50371399,SERVICIO COMÚN DE TRAMITACIÓN.,50371399,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=70:codigo/plazas=50371399/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101038,BOE-A-2025-22543,50371417,SERVICIO COMÚN DE TRAMITACIÓN.,50371417,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=71:codigo/plazas=50371417/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101039,BOE-A-2025-22543,50371425,SERVICIO COMÚN DE TRAMITACIÓN.,50371425,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=72:codigo/plazas=50371425/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101040,BOE-A-2025-22543,50371426,SERVICIO COMÚN DE TRAMITACIÓN.,50371426,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=73:codigo/plazas=50371426/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101041,BOE-A-2025-22543,50371439,SERVICIO COMÚN DE TRAMITACIÓN.,50371439,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=74:codigo/plazas=50371439/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101042,BOE-A-2025-22543,50371442,SERVICIO COMÚN DE TRAMITACIÓN.,50371442,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=75:codigo/plazas=50371442/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101043,BOE-A-2025-22543,50371454,SERVICIO COMÚN DE TRAMITACIÓN.,50371454,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=76:codigo/plazas=50371454/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101044,BOE-A-2025-22543,50370703,OFICINA DE JUSTICIA DE PALMA DEL RIO.,50370703,OFICINA DE JUSTICIA DE PALMA DEL RIO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=77:codigo/plazas=50370703/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101045,BOE-A-2025-22543,50371483,SERVICIO COMÚN DE TRAMITACIÓN.,50371483,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=78:codigo/plazas=50371483/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101046,BOE-A-2025-22543,50371484,SERVICIO COMÚN DE TRAMITACIÓN.,50371484,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=79:codigo/plazas=50371484/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101047,BOE-A-2025-22543,50371490,SERVICIO COMÚN DE TRAMITACIÓN.,50371490,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=80:codigo/plazas=50371490/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101048,BOE-A-2025-22543,50371491,SERVICIO COMÚN DE TRAMITACIÓN.,50371491,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=81:codigo/plazas=50371491/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101049,BOE-A-2025-22543,50371492,SERVICIO COMÚN DE TRAMITACIÓN.,50371492,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=82:codigo/plazas=50371492/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101050,BOE-A-2025-22543,50371506,SERVICIO COMÚN DE TRAMITACIÓN.,50371506,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=83:codigo/plazas=50371506/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101051,BOE-A-2025-22543,50371519,OFICINA GENERAL DEL REGISTRO CIVIL DE PRIEGO DE CORDOBA.,50371519,OFICINA GENERAL DEL REGISTRO CIVIL DE PRIEGO DE CORDOBA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=84:codigo/plazas=50371519/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101052,BOE-A-2025-22543,50371527,SERVICIO COMÚN DE TRAMITACIÓN.,50371527,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=85:codigo/plazas=50371527/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101053,BOE-A-2025-22543,50371542,SERVICIO COMÚN DE TRAMITACIÓN.,50371542,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=86:codigo/plazas=50371542/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101054,BOE-A-2025-22543,50371543,SERVICIO COMÚN DE TRAMITACIÓN.,50371543,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=87:codigo/plazas=50371543/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101055,BOE-A-2025-22543,50371563,SERVICIO COMÚN DE TRAMITACIÓN.,50371563,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=88:codigo/plazas=50371563/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101056,BOE-A-2025-22543,50371564,SERVICIO COMÚN DE TRAMITACIÓN.,50371564,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=89:codigo/plazas=50371564/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101057,BOE-A-2025-22543,50371565,SERVICIO COMÚN DE TRAMITACIÓN.,50371565,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=90:codigo/plazas=50371565/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101058,BOE-A-2025-22543,50371567,SERVICIO COMÚN DE TRAMITACIÓN.,50371567,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=91:codigo/plazas=50371567/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101059,BOE-A-2025-22543,50371568,SERVICIO COMÚN DE TRAMITACIÓN.,50371568,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=92:codigo/plazas=50371568/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101060,BOE-A-2025-22543,50371574,OFICINA GENERAL DEL REGISTRO CIVIL DE BAZA.,50371574,OFICINA GENERAL DEL REGISTRO CIVIL DE BAZA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=93:codigo/plazas=50371574/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101061,BOE-A-2025-22543,50371580,SERVICIO COMÚN DE TRAMITACIÓN.,50371580,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=94:codigo/plazas=50371580/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101062,BOE-A-2025-22543,50371584,SERVICIO COMÚN DE TRAMITACIÓN.,50371584,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=95:codigo/plazas=50371584/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101063,BOE-A-2025-22543,50371593,SERVICIO COMÚN DE TRAMITACIÓN.,50371593,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=96:codigo/plazas=50371593/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101064,BOE-A-2025-22543,50371603,SERVICIO COMÚN DE TRAMITACIÓN.,50371603,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=97:codigo/plazas=50371603/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101065,BOE-A-2025-22543,50371604,SERVICIO COMÚN DE TRAMITACIÓN.,50371604,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=98:codigo/plazas=50371604/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101066,BOE-A-2025-22543,50371605,SERVICIO COMÚN DE TRAMITACIÓN.,50371605,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=99:codigo/plazas=50371605/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101067,BOE-A-2025-22543,50371609,SERVICIO COMÚN DE TRAMITACIÓN.,50371609,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=100:codigo/plazas=50371609/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101068,BOE-A-2025-22543,50371610,SERVICIO COMÚN DE TRAMITACIÓN.,50371610,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=101:codigo/plazas=50371610/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101069,BOE-A-2025-22543,50371617,OFICINA GENERAL DEL REGISTRO CIVIL DE LOJA.,50371617,OFICINA GENERAL DEL REGISTRO CIVIL DE LOJA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=102:codigo/plazas=50371617/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101070,BOE-A-2025-22543,50371643,SERVICIO COMÚN DE TRAMITACIÓN.,50371643,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=103:codigo/plazas=50371643/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101071,BOE-A-2025-22543,50371644,SERVICIO COMÚN DE TRAMITACIÓN.,50371644,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=104:codigo/plazas=50371644/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
