id,boe,puesto_reconstruido,puesto_normalizado,estado,motivo
101459,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101460,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101461,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101462,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101463,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101464,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101465,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101466,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101467,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101468,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101469,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101470,BOE-A-2025-22547,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101471,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101472,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101473,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101474,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101475,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101476,BOE-A-2025-22547,OFICINA DE JUSTICIA DE FIRGAS.,OFICINA DE JUSTICIA DE FIRGAS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101477,BOE-A-2025-22547,OFICINA DE JUSTICIA DETEROR.,OFICINA DE JUSTICIA DETEROR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101478,BOE-A-2025-22547,OFICINA DE JUSTICIA DE CANDELARIA.,OFICINA DE JUSTICIA DE CANDELARIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101479,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101480,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101481,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101482,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101483,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101484,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101485,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101486,BOE-A-2025-22547,SERVICIO COMUN GENERAL.,SERVICIO COMUN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101487,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101488,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101489,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101490,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101491,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101492,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101493,BOE-A-2025-22547,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101494,BOE-A-2025-22547,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101495,BOE-A-2025-22547,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101496,BOE-A-2025-22547,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101497,BOE-A-2025-22547,OFICINA DE JUSTICIA DE EL PASO.,OFICINA DE JUSTICIA DE EL PASO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101498,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101499,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101500,BOE-A-2025-22547,OFICINA DE JUSTICIA DE LOS REALEJOS.,OFICINA DE JUSTICIA DE LOS REALEJOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101501,BOE-A-2025-22547,OFICINA DE JUSTICIA DE SAN MIGUEL DE ABONA.,OFICINA DE JUSTICIA DE SAN MIGUEL DE ABONA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101502,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101503,BOE-A-2025-22547,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101504,BOE-A-2025-22549,Servicio común de tramitación.,Servicio común de tramitación.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101505,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101506,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101507,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101508,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101509,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LOS ARCOS.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LOS ARCOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101510,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CARCASTILLO.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CARCASTILLO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101511,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101512,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101513,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101514,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101515,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE ESTERIBAR.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE ESTERIBAR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101516,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LERIN.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LERIN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101517,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101518,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SAN ADRIAN.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SAN ADRIAN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101519,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101520,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101521,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101522,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101523,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101524,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101525,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101526,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101527,BOE-A-2025-22549,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101528,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101529,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101530,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101531,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101532,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101533,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101534,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101535,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101536,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101537,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101538,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101539,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101540,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101541,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101542,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101543,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101544,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101545,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101546,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101547,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101548,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101549,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101550,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101551,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101552,BOE-A-2025-22549,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101553,BOE-A-2025-22549,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101554,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101555,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101556,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101557,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101558,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CARCASTILLO.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CARCASTILLO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101559,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CORELLA.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CORELLA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101560,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101561,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101562,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101563,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE ESTERIBAR.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE ESTERIBAR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101564,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LODOSA.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LODOSA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101565,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101566,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101567,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SAN ADRIAN.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SAN ADRIAN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101568,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SANGÜESA.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SANGÜESA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101569,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101570,BOE-A-2025-22549,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
